Time,Battery Voltage,Battery Current,Battery Level,GPS_Lat,GPS_Lon,GPS_Alt,CPU Usage,Ground_Speed,Air_Speed
2020-08-05 11:04:09.004366,22.144,34.37,82,13.0272198,77.563815,933.34,21.4,0.132631734014,0.201000005007
2020-08-05 11:04:10.006675,22.161,33.41,82,13.0272219,77.5638146,933.32,22.3,0.150390505791,0.183000013232
2020-08-05 11:04:11.009275,22.159,33.53,82,13.0272207,77.5638124,933.33,22.8,0.360736906528,0.337000012398
2020-08-05 11:04:12.011768,22.157,33.62,82,13.0272172,77.5638108,933.33,20.7,0.41606849432,0.287000000477
2020-08-05 11:04:13.014277,22.202,32.02,82,13.02722,77.5638119,933.35,20.8,0.559698939323,0.263999998569
2020-08-05 11:04:14.016751,22.135,34.33,82,13.0272225,77.5638133,933.28,20.3,0.172638237476,0.311000019312
2020-08-05 11:04:15.019724,22.127,34.28,82,13.0272195,77.5638135,933.29,20.8,0.417855978012,0.354000002146
2020-08-05 11:04:16.024218,22.144,33.65,82,13.027219,77.5638119,933.33,21.1,0.197439461946,0.143000006676
2020-08-05 11:04:17.027609,22.183,32.21,82,13.0272216,77.5638115,933.31,21.2,0.122622519732,0.258000016212
2020-08-05 11:04:18.031840,22.103,35.24,82,13.0272205,77.5638126,933.34,21.4,0.267579078674,0.181000009179
2020-08-05 11:04:19.034432,22.139,33.83,82,13.0272198,77.5638136,933.29,21.6,0.0104476045817,0.196000009775
2020-08-05 11:04:20.036903,22.089,35.7,82,13.0272202,77.5638127,933.29,21.2,0.134569123387,0.0780000016093
2020-08-05 11:04:21.039416,22.108,34.58,82,13.0272184,77.5638127,933.3,21.3,0.432756870985,0.20600001514
2020-08-05 11:04:22.041016,22.171,32.28,82,13.0272182,77.5638124,933.34,21.4,0.206928774714,0.0380000025034
2020-08-05 11:04:23.043447,22.037,37.09,82,13.0272205,77.5638129,933.25,21.0,0.102183952928,0.208000004292
2020-08-05 11:04:24.046246,21.945,39.8,82,13.02722,77.5638124,933.18,21.1,0.356148451567,0.152000010014
2020-08-05 11:04:25.048863,21.991,38.17,82,13.0272197,77.5638104,933.19,20.6,0.278047680855,0.234000012279
2020-08-05 11:04:26.052945,22.064,35.3,82,13.0272234,77.5638118,933.18,20.4,0.198757782578,0.319000005722
2020-08-05 11:04:27.056498,22.093,34.15,81,13.0272219,77.5638135,933.23,22.1,0.317228883505,0.245000004768
2020-08-05 11:04:28.060939,22.199,30.94,81,13.0272207,77.5638137,933.29,23.0,0.0532918646932,0.082000002265
2020-08-05 11:04:29.063632,22.23,29.18,81,13.0272219,77.5638134,933.24,20.8,0.189795061946,0.213000014424
2020-08-05 11:04:30.065473,22.02,36.93,81,13.0272232,77.563812,933.28,20.4,0.211744040251,0.28900000453
2020-08-05 11:04:31.069918,22.157,31.54,81,13.0272197,77.5638119,933.37,21.0,0.578783929348,0.380000025034
2020-08-05 11:04:32.071558,22.003,37.23,81,13.0272166,77.5638137,933.36,21.2,0.407211512327,0.255000025034
2020-08-05 11:04:33.076233,22.31,26.22,81,13.0272174,77.5638147,933.42,20.9,0.368434607983,0.417000025511
2020-08-05 11:04:34.079880,22.249,28.23,81,13.0272201,77.5638146,933.31,22.8,0.258030235767,0.302000015974
2020-08-05 11:04:35.082848,22.122,32.66,81,13.0272161,77.5638146,933.29,21.8,0.662863135338,0.389000028372
2020-08-05 11:04:36.085319,21.957,38.82,81,13.0272147,77.5638144,933.29,21.9,0.193969339132,0.283000022173
2020-08-05 11:04:37.089599,22.099,33.34,81,13.0272192,77.5638121,933.22,21.6,0.635745286942,0.488000035286
2020-08-05 11:04:38.094466,22.123,32.41,81,13.0272211,77.5638131,933.23,21.9,0.198192179203,0.193000003695
2020-08-05 11:04:39.097143,21.943,38.55,81,13.0272233,77.5638131,933.21,21.5,0.207982420921,0.110000006855
2020-08-05 11:04:40.099690,22.147,31.26,81,13.0272205,77.5638116,933.25,22.1,0.367891848087,0.274000018835
2020-08-05 11:04:41.101804,22.188,29.57,81,13.0272206,77.5638111,933.22,21.7,0.0639143884182,0.0410000011325
2020-08-05 11:04:42.104325,22.104,32.89,81,13.0272197,77.5638123,933.19,21.6,0.307719707489,0.130000010133
2020-08-05 11:04:43.108099,22.041,35.13,81,13.0272197,77.563813,933.2,20.8,0.118985153735,0.135000005364
2020-08-05 11:04:44.115618,22.052,34.28,81,13.0272199,77.5638128,933.18,21.5,0.199108809233,0.0130000002682
2020-08-05 11:04:45.117572,22.076,33.4,81,13.0272202,77.5638118,933.18,21.7,0.153070092201,0.124000005424
2020-08-05 11:04:46.119515,21.923,39.35,81,13.0272211,77.5638117,933.21,20.5,0.0391699373722,0.125
2020-08-05 11:04:47.123505,22.18,29.63,81,13.0272203,77.5638126,933.26,22.6,0.326266497374,0.248000010848
2020-08-05 11:04:48.130089,22.069,33.6,81,13.0272208,77.5638136,933.29,21.0,0.187114223838,0.214000016451
2020-08-05 11:04:49.133934,22.136,30.98,81,13.0272206,77.5638137,933.24,21.2,0.194181799889,0.0750000029802
2020-08-05 11:04:50.137220,22.177,29.6,81,13.0272216,77.563813,933.25,21.1,0.0653094053268,0.133000001311
2020-08-05 11:04:51.139757,22.089,32.93,81,13.027221,77.5638133,933.27,21.8,0.368892759085,0.159000009298
2020-08-05 11:04:52.142748,22.055,34.1,81,13.0272187,77.563813,933.31,21.2,0.272107303143,0.0530000030994
2020-08-05 11:04:53.145339,22.02,35.42,80,13.0272195,77.5638117,933.31,20.9,0.0977369993925,0.263000011444
2020-08-05 11:04:54.150118,22.09,32.81,80,13.02722,77.5638118,933.29,20.4,0.136474579573,0.0570000037551
2020-08-05 11:04:55.152966,21.942,38.19,80,13.0272214,77.5638132,933.21,23.3,0.139662563801,0.188000008464
2020-08-05 11:04:56.158632,22.023,34.92,80,13.0272246,77.5638124,933.21,21.8,0.384234279394,0.284000009298
2020-08-05 11:04:57.161658,21.908,38.33,80,13.0272218,77.563811,933.19,21.1,0.599250972271,0.370000004768
2020-08-05 11:04:58.163973,22.012,34.48,80,13.0272185,77.5638112,933.25,21.5,0.520694792271,0.407000005245
2020-08-05 11:04:59.173551,22.062,32.92,80,13.0272167,77.5638126,933.25,22.0,0.384023398161,0.315000027418
2020-08-05 11:05:00.175557,22.032,34.36,80,13.0272187,77.5638156,933.3,21.3,0.509071230888,0.629000008106
2020-08-05 11:05:01.179599,22.11,30.86,80,13.0272206,77.5638172,933.3,21.1,0.161271199584,0.310000002384
2020-08-05 11:05:02.182388,22.241,26.21,80,13.0272251,77.5638124,933.35,22.1,0.80771458149,0.842000067234
2020-08-05 11:05:03.184922,21.897,38.21,80,13.0272284,77.5638109,933.31,21.0,0.192778646946,0.286000013351
2020-08-05 11:05:04.189369,22.116,29.93,80,13.0272234,77.5638121,933.4,22.4,0.919032156467,0.710000038147
2020-08-05 11:05:05.193269,21.756,43.27,80,13.0272174,77.5638141,933.46,21.5,0.511101663113,0.663000047207
2020-08-05 11:05:06.196233,22.141,29.01,80,13.0272156,77.563815,933.47,20.9,0.35249325633,0.300000011921
2020-08-05 11:05:07.201431,22.031,33.11,80,13.0272131,77.563815,933.43,21.3,0.246133118868,0.230000004172
2020-08-05 11:05:08.204629,21.982,34.57,80,13.0272154,77.5638136,933.33,21.6,0.405225366354,0.425000011921
2020-08-05 11:05:09.208935,21.753,42.75,80,13.0272185,77.5638149,933.33,20.9,0.415572553873,0.43100002408
2020-08-05 11:05:10.211412,22.133,29.11,80,13.0272225,77.5638132,933.29,23.0,0.295422047377,0.274000018835
2020-08-05 11:05:11.214371,22.093,30.65,80,13.0272228,77.5638103,933.23,20.0,0.139560431242,0.293999999762
2020-08-05 11:05:12.217455,22.087,30.61,80,13.0272218,77.5638094,933.11,20.6,0.316935420036,0.268000006676
2020-08-05 11:05:13.219625,22.014,33.41,80,13.0272201,77.563811,933.13,20.5,0.362766385078,0.280000001192
2020-08-05 11:05:14.223521,22.069,31.39,80,13.0272181,77.5638133,933.15,20.8,0.392241686583,0.35900002718
2020-08-05 11:05:15.227724,21.908,37.11,80,13.0272177,77.5638149,933.2,21.8,0.130396097898,0.346000015736
2020-08-05 11:05:16.230401,21.9,37.28,80,13.0272219,77.5638145,933.23,23.5,0.552832186222,0.301000028849
2020-08-05 11:05:17.234815,21.987,33.71,80,13.0272245,77.5638145,933.25,21.2,0.0836107805371,0.271000027657
2020-08-05 11:05:18.237093,22.044,31.76,79,13.0272219,77.5638133,933.31,20.6,0.527204871178,0.432000011206
2020-08-05 11:05:19.245619,21.862,38.12,79,13.0272168,77.5638116,933.3,23.3,0.501744091511,0.429000020027
2020-08-05 11:05:20.249259,21.917,36.11,79,13.027217,77.5638117,933.26,21.8,0.28641346097,0.0960000008345
2020-08-05 11:05:21.251577,22.047,31.24,79,13.0272185,77.5638115,933.17,21.7,0.118741780519,0.148000001907
2020-08-05 11:05:22.254780,21.948,35.26,79,13.0272197,77.5638111,933.15,20.7,0.180622369051,0.106000006199
2020-08-05 11:05:23.257232,21.952,34.95,79,13.0272211,77.5638123,933.12,20.4,0.196108430624,0.219000011683
2020-08-05 11:05:24.261843,21.952,34.88,79,13.0272228,77.5638126,933.17,20.4,0.105640485883,0.178000003099
2020-08-05 11:05:25.264346,21.92,35.93,79,13.0272229,77.5638131,933.22,20.4,0.124718941748,0.172000005841
2020-08-05 11:05:26.266743,21.998,32.91,79,13.0272219,77.563813,933.27,20.9,0.146522372961,0.144000008702
2020-08-05 11:05:27.270648,22.008,32.67,79,13.0272214,77.563813,933.33,21.3,0.0942619889975,0.101000003517
2020-08-05 11:05:28.273450,22.003,32.65,79,13.0272208,77.563814,933.36,20.9,0.168761610985,0.217000007629
2020-08-05 11:05:29.277693,21.855,38.28,79,13.0272189,77.5638135,933.37,21.5,0.29859444499,0.0890000015497
2020-08-05 11:05:30.279545,21.96,34.38,79,13.0272172,77.5638128,933.34,20.7,0.151328206062,0.282000005245
2020-08-05 11:05:31.281932,21.92,35.49,79,13.0272159,77.563812,933.24,21.8,0.234936848283,0.12800000608
2020-08-05 11:05:32.283848,21.926,35.0,79,13.0272159,77.5638118,933.24,20.7,0.0590431019664,0.0110000008717
2020-08-05 11:05:33.285286,21.991,32.62,79,13.0272186,77.5638119,933.24,21.2,0.376832306385,0.330000013113
2020-08-05 11:05:34.295161,21.884,36.55,79,13.0272212,77.5638123,933.22,20.4,0.134668499231,0.186000004411
2020-08-05 11:05:35.297756,21.873,36.73,79,13.0272227,77.5638123,933.22,20.4,0.111385338008,0.148000001907
2020-08-05 11:05:36.300911,21.879,36.5,79,13.0272225,77.5638128,933.22,21.2,0.176935508847,0.0730000063777
2020-08-05 11:05:37.303575,21.91,35.18,79,13.0272225,77.5638128,933.24,21.0,0.112653501332,0.106000006199
2020-08-05 11:05:38.305465,21.884,36.09,79,13.0272199,77.5638132,933.3,21.1,0.496149510145,0.461000025272
2020-08-05 11:05:39.309557,21.832,37.99,79,13.027216,77.5638123,933.3,21.4,0.31847345829,0.382000029087
2020-08-05 11:05:40.312072,21.982,32.01,79,13.0272174,77.5638126,933.28,20.3,0.218866169453,0.149000003934
2020-08-05 11:05:41.315561,22.02,30.76,79,13.0272192,77.5638126,933.29,20.9,0.197358816862,0.283000022173
2020-08-05 11:05:42.317865,21.949,33.42,79,13.0272216,77.5638126,933.29,20.7,0.18851479888,0.266000002623
2020-08-05 11:05:43.320045,22.004,31.18,78,13.027222,77.563812,933.29,20.7,0.0978293567896,0.0460000038147
2020-08-05 11:05:44.326995,21.954,33.22,78,13.0272214,77.5638115,933.3,20.9,0.126280426979,0.120000004768
2020-08-05 11:05:45.328999,21.957,32.95,78,13.0272205,77.5638119,933.27,20.8,0.22387175262,0.151000007987
2020-08-05 11:05:46.333573,21.879,35.63,78,13.0272194,77.5638128,933.28,21.5,0.114271298051,0.113000005484
2020-08-05 11:05:47.338038,21.896,35.22,78,13.027222,77.5638136,933.25,21.6,0.491431295872,0.35300001502
2020-08-05 11:05:48.345418,21.921,34.26,78,13.0272224,77.5638136,933.21,20.8,0.181373119354,0.0710000023246
2020-08-05 11:05:49.351171,21.994,31.55,78,13.02722,77.5638127,933.25,20.5,0.395776212215,0.349000006914
2020-08-05 11:05:50.355047,21.882,35.73,78,13.0272177,77.5638121,933.27,20.6,0.189738929272,0.232000008225
2020-08-05 11:05:51.357455,21.948,32.81,78,13.027218,77.563812,933.25,21.2,0.13186532259,0.0720000043511
2020-08-05 11:05:52.359746,21.872,35.63,78,13.0272191,77.5638123,933.26,20.8,0.127576038241,0.184000015259
2020-08-05 11:05:53.362530,21.965,31.96,78,13.0272217,77.5638129,933.27,20.7,0.434760808945,0.341000020504
2020-08-05 11:05:54.369222,21.93,33.21,78,13.0272235,77.5638129,933.23,22.1,0.209749743342,0.0710000023246
2020-08-05 11:05:55.372493,21.902,34.32,78,13.0272199,77.563812,933.28,21.0,0.498387873173,0.351000010967
2020-08-05 11:05:56.375375,21.89,34.56,78,13.0272178,77.563812,933.3,20.4,0.219208613038,0.248000010848
2020-08-05 11:05:57.378372,21.839,36.26,78,13.0272164,77.5638128,933.27,23.4,0.0787644907832,0.131000012159
2020-08-05 11:05:58.381796,21.871,34.89,78,13.02722,77.5638127,933.26,21.3,0.54233443737,0.440000027418
2020-08-05 11:05:59.385511,21.905,33.92,78,13.0272222,77.5638134,933.24,21.0,0.0522486716509,0.246000006795
2020-08-05 11:06:00.390863,21.913,33.24,78,13.027221,77.5638134,933.26,22.1,0.338642388582,0.163000002503
2020-08-05 11:06:01.395611,21.923,33.11,78,13.0272181,77.5638139,933.27,21.7,0.129178375006,0.222000017762
2020-08-05 11:06:02.398779,21.826,36.68,78,13.0272207,77.5638148,933.21,20.6,0.304774820805,0.302000015974
2020-08-05 11:06:03.401660,21.933,32.42,78,13.0272222,77.5638141,933.22,22.0,0.0971127972007,0.209000006318
2020-08-05 11:06:04.406122,21.907,33.82,78,13.02722,77.5638143,933.28,21.2,0.610011518002,0.356000006199
2020-08-05 11:06:05.408733,21.572,45.66,78,13.0272185,77.5638124,933.28,20.4,0.509875297546,0.341000020504
2020-08-05 11:06:06.411088,22.081,26.67,78,13.0272201,77.5638096,933.31,20.6,0.0731779932976,0.304000020027
2020-08-05 11:06:07.418667,21.891,33.51,78,13.0272208,77.5638142,933.34,20.7,0.598854541779,0.554000020027
2020-08-05 11:06:08.422005,21.754,38.27,78,13.0272217,77.5638188,933.4,20.6,0.253299713135,0.426000028849
2020-08-05 11:06:09.426528,22.179,22.12,77,13.0272208,77.5638188,933.5,21.4,0.368054002523,0.241000011563
2020-08-05 11:06:10.428481,21.509,47.48,77,13.0272174,77.5638171,933.44,20.8,0.392176628113,0.166000008583
2020-08-05 11:06:11.430971,21.862,33.79,77,13.0272199,77.5638151,933.4,21.8,0.165518239141,0.125
2020-08-05 11:06:12.437601,21.817,35.23,77,13.027219,77.5638146,933.35,23.0,0.260860919952,0.196000009775
2020-08-05 11:06:13.441777,21.968,30.13,77,13.0272172,77.5638129,933.32,20.7,0.0803578943014,0.253000020981
2020-08-05 11:06:14.451646,21.798,36.44,77,13.0272195,77.5638137,933.29,22.7,0.29181304574,0.542000055313
2020-08-05 11:06:15.455772,21.78,36.64,77,13.0272214,77.5638133,933.22,20.6,0.164828956127,0.238000005484
2020-08-05 11:06:16.458308,21.935,30.97,77,13.0272237,77.5638127,933.17,22.3,0.487222522497,0.412000030279
2020-08-05 11:06:17.460803,21.809,35.2,77,13.0272265,77.5638121,933.13,22.1,0.433798134327,0.00600000005215
2020-08-05 11:06:18.463292,21.949,30.28,77,13.0272206,77.5638101,933.18,21.2,0.860741317272,0.805000066757
2020-08-05 11:06:19.472444,21.876,33.17,77,13.0272167,77.5638116,933.23,21.9,0.525489330292,0.68900001049
2020-08-05 11:06:20.475471,21.812,35.39,77,13.0272166,77.5638159,933.27,20.7,0.443208634853,0.443000018597
2020-08-05 11:06:21.478306,21.996,28.93,77,13.0272174,77.5638169,933.25,21.4,0.324293285608,0.319000005722
2020-08-05 11:06:22.480310,21.738,37.96,77,13.0272228,77.5638146,933.14,20.9,0.71849501133,0.663000047207
2020-08-05 11:06:23.482915,22.001,28.41,77,13.0272216,77.56381,933.19,21.0,0.336164146662,0.502000033855
2020-08-05 11:06:24.487572,21.766,36.92,77,13.0272199,77.5638108,933.14,21.1,0.410079032183,0.405000030994
2020-08-05 11:06:25.490008,21.83,34.58,77,13.0272157,77.5638121,933.16,20.6,0.399810284376,0.605000019073
2020-08-05 11:06:26.492595,21.711,38.79,77,13.0272182,77.5638126,933.05,20.6,0.435949325562,0.28100001812
2020-08-05 11:06:27.495080,21.877,32.32,77,13.0272217,77.5638131,933.05,22.9,0.481452286243,0.497000008821
2020-08-05 11:06:28.497884,21.85,33.29,77,13.027222,77.5638141,933.08,20.7,0.285497248173,0.161000013351
2020-08-05 11:06:29.502161,21.812,34.22,77,13.0272209,77.5638127,933.12,21.6,0.280696690083,0.182000011206
2020-08-05 11:06:30.504838,21.953,29.57,77,13.0272196,77.5638128,933.2,21.3,0.423292070627,0.34500002861
2020-08-05 11:06:31.507426,21.822,34.36,77,13.0272217,77.5638166,933.3,22.0,0.602577626705,0.625
2020-08-05 11:06:32.509771,21.801,34.8,77,13.0272228,77.5638189,933.36,21.3,0.344211041927,0.291000008583
2020-08-05 11:06:33.512370,22.116,23.69,77,13.0272189,77.5638198,933.58,21.3,0.467313528061,0.263000011444
2020-08-05 11:06:34.514734,21.191,59.09,76,13.0272163,77.563816,933.19,20.4,0.426075279713,0.600000023842
2020-08-05 11:06:35.516312,21.666,39.87,76,13.027221,77.5638132,933.2,20.8,0.463749647141,0.337000012398
2020-08-05 11:06:36.520317,21.826,33.72,76,13.0272233,77.5638123,933.26,20.9,0.0219388566911,0.504000008106
2020-08-05 11:06:37.521978,21.965,28.33,76,13.027222,77.5638108,933.3,20.5,0.297819674015,0.315000027418
2020-08-05 11:06:38.523579,22.081,24.35,76,13.0272189,77.5638136,933.39,21.2,0.754032731056,0.44500002265
2020-08-05 11:06:39.526070,21.365,50.58,76,13.0272187,77.5638181,933.42,21.3,0.664761662483,0.936000049114
2020-08-05 11:06:40.529140,21.947,28.81,76,13.0272164,77.5638201,933.41,22.3,0.0743100941181,0.230000004172
2020-08-05 11:06:41.531518,21.952,28.89,76,13.0272191,77.5638182,933.36,20.6,0.395023196936,0.494000017643
2020-08-05 11:06:42.535799,21.651,39.98,76,13.0272264,77.5638179,933.23,21.2,0.72010320425,0.789000034332
2020-08-05 11:06:43.537697,21.627,40.61,76,13.0272257,77.5638179,933.25,20.2,0.845718979836,0.641000032425
2020-08-05 11:06:44.540077,21.911,30.11,76,13.0272185,77.5638151,933.29,20.8,0.777164936066,0.802000045776
2020-08-05 11:06:45.545202,21.67,39.05,76,13.0272132,77.5638134,933.21,21.3,0.343180507421,0.545000016689
2020-08-05 11:06:46.548792,21.507,44.62,76,13.0272163,77.5638122,933.12,20.9,0.616354584694,0.581000030041
2020-08-05 11:06:47.551599,21.789,34.27,76,13.0272202,77.5638145,933.25,20.7,0.452206164598,0.290000021458
2020-08-05 11:06:48.556684,21.695,37.39,76,13.0272228,77.5638149,933.23,20.7,0.126041725278,0.279000014067
2020-08-05 11:06:49.560242,21.777,34.46,76,13.0272204,77.563815,933.26,19.9,0.517032206059,0.518000006676
2020-08-05 11:06:50.562450,21.599,40.48,76,13.0272182,77.5638152,933.32,20.5,0.134143009782,0.417000025511
2020-08-05 11:06:51.564873,21.55,43.14,76,13.0272204,77.5638157,933.31,20.5,0.0595282316208,0.405000030994
2020-08-05 11:06:52.567137,21.986,26.34,76,13.0272216,77.5638148,933.25,20.4,0.10257627815,0.137000009418
2020-08-05 11:06:53.570351,21.686,37.09,76,13.0272209,77.5638145,933.25,20.3,0.245904117823,0.127000004053
2020-08-05 11:06:54.572816,21.845,31.41,76,13.0272207,77.5638133,933.3,20.9,0.143379598856,0.108000002801
2020-08-05 11:06:55.575450,21.772,33.97,76,13.0272186,77.5638135,933.34,20.9,0.602174699306,0.184000015259
2020-08-05 11:06:56.578049,21.787,33.24,76,13.0272148,77.5638119,933.28,20.3,0.316013127565,0.266000002623
2020-08-05 11:06:57.582481,21.848,31.27,76,13.0272171,77.563811,933.27,22.4,0.430943995714,0.489000022411
2020-08-05 11:06:58.585415,21.804,32.77,75,13.0272215,77.5638119,933.25,22.9,0.39437943697,0.442000031471
2020-08-05 11:06:59.587827,21.689,36.78,75,13.0272243,77.5638133,933.23,21.4,0.0488880872726,0.212000012398
2020-08-05 11:07:00.589457,21.755,34.57,75,13.0272235,77.5638122,933.21,21.0,0.268872797489,0.152000010014
2020-08-05 11:07:01.593078,21.721,35.89,75,13.0272219,77.5638119,933.19,20.2,0.289919614792,0.309000015259
2020-08-05 11:07:02.595489,21.928,28.04,75,13.0272208,77.5638125,933.21,20.9,0.213701173663,0.18900001049
2020-08-05 11:07:03.602886,21.829,31.44,75,13.0272199,77.5638146,933.23,21.0,0.213427424431,0.185000002384
2020-08-05 11:07:04.605337,21.76,34.34,75,13.0272207,77.5638142,933.22,23.1,0.197010993958,0.272000014782
2020-08-05 11:07:05.607746,21.8,32.6,75,13.0272217,77.5638124,933.21,21.7,0.262401461601,0.271000027657
2020-08-05 11:07:06.610152,21.766,33.67,75,13.0272211,77.5638102,933.25,21.5,0.224991694093,0.303000003099
2020-08-05 11:07:07.613517,21.764,33.78,75,13.0272197,77.5638102,933.22,21.2,0.24496871233,0.149000003934
2020-08-05 11:07:08.615946,21.771,33.41,75,13.0272197,77.5638124,933.24,21.0,0.369888335466,0.246000006795
2020-08-05 11:07:09.619004,21.661,37.55,75,13.0272208,77.5638138,933.26,21.3,0.174147158861,0.233000010252
2020-08-05 11:07:10.621652,21.584,39.86,75,13.0272218,77.5638131,933.28,21.2,0.0818077549338,0.136000007391
2020-08-05 11:07:11.623563,21.734,34.48,75,13.0272211,77.5638102,933.3,21.7,0.270416736603,0.317000001669
2020-08-05 11:07:12.626561,21.741,34.03,75,13.0272197,77.5638089,933.31,21.7,0.210649415851,0.253000020981
2020-08-05 11:07:13.628419,21.803,31.7,75,13.0272185,77.5638114,933.3,20.7,0.503657162189,0.316000014544
2020-08-05 11:07:14.631858,21.743,33.73,75,13.0272162,77.5638159,933.34,21.4,0.551757097244,0.678000032902
2020-08-05 11:07:15.634652,21.965,25.72,75,13.0272169,77.5638174,933.39,20.1,0.15334354341,0.467000007629
2020-08-05 11:07:16.637122,21.87,29.17,75,13.0272188,77.5638164,933.3,21.9,0.400796622038,0.172000005841
2020-08-05 11:07:17.639684,21.714,34.53,75,13.0272184,77.5638118,933.17,21.3,0.535917878151,0.545000016689
2020-08-05 11:07:18.642693,21.613,38.39,75,13.0272195,77.5638105,933.18,22.3,0.178586512804,0.240000009537
2020-08-05 11:07:19.646645,21.822,30.58,75,13.0272206,77.5638123,933.2,21.9,0.371346950531,0.174000009894
2020-08-05 11:07:20.652495,21.795,31.14,75,13.0272176,77.5638144,933.19,21.9,0.116280548275,0.182000011206
2020-08-05 11:07:21.656038,21.758,32.87,75,13.0272175,77.5638145,933.21,20.7,0.0182919092476,0.137000009418
2020-08-05 11:07:22.659720,21.992,23.93,75,13.0272192,77.5638144,933.28,22.6,0.290375888348,0.263999998569
2020-08-05 11:07:23.663721,21.815,30.31,75,13.0272215,77.5638147,933.3,21.3,0.143807321787,0.393000006676
2020-08-05 11:07:24.666694,21.826,29.93,74,13.0272195,77.5638137,933.29,21.7,0.356743395329,0.40000000596
2020-08-05 11:07:25.670267,21.767,32.22,74,13.0272203,77.5638119,933.3,20.9,0.260479688644,0.236000016332
2020-08-05 11:07:26.673324,21.691,35.01,74,13.0272201,77.5638126,933.29,20.3,0.145806103945,0.0750000029802
2020-08-05 11:07:27.676178,21.515,41.0,74,13.0272196,77.5638137,933.19,22.2,0.188884958625,0.10300000757
2020-08-05 11:07:28.678636,21.428,44.17,74,13.0272198,77.5638163,933.26,21.2,0.245962172747,0.32000002265
2020-08-05 11:07:29.682500,21.605,37.72,74,13.02722,77.5638171,933.2,21.4,0.195828542113,0.170000001788
2020-08-05 11:07:30.685247,22.057,20.78,74,13.0272215,77.5638178,933.32,20.5,0.493605315685,0.138000011444
2020-08-05 11:07:31.689428,21.982,23.72,74,13.0272192,77.5638151,933.18,21.1,0.490504473448,1.09000003338
2020-08-05 11:07:32.691141,21.682,35.8,74,13.0272178,77.5638104,933.3,20.7,0.368272185326,0.373000025749
2020-08-05 11:07:33.694835,21.575,38.87,74,13.0272245,77.5638133,933.29,21.3,0.751115143299,0.98400002718
2020-08-05 11:07:34.696607,21.336,47.43,74,13.0272266,77.5638168,933.32,21.4,0.227657407522,0.487000018358
2020-08-05 11:07:35.699424,21.913,26.03,74,13.0272229,77.5638162,933.55,21.4,0.507401227951,0.757000029087
2020-08-05 11:07:36.705125,21.881,27.47,74,13.0272222,77.5638121,933.49,21.1,0.32103651762,0.650000035763
2020-08-05 11:07:37.708311,22.075,19.96,74,13.0272152,77.5638137,933.38,21.4,1.2876983881,1.35100007057
2020-08-05 11:07:38.710831,21.789,30.94,74,13.0272123,77.5638147,933.36,20.9,0.214583277702,0.290000021458
2020-08-05 11:07:39.713350,21.826,29.92,74,13.0272216,77.5638159,933.24,24.7,1.08250582218,1.1060000658
2020-08-05 11:07:40.718001,22.237,14.3,74,13.0272246,77.563814,933.28,23.3,0.679750144482,0.691000044346
2020-08-05 11:07:41.721236,21.388,46.28,74,13.0272249,77.5638107,933.18,22.2,0.999859452248,0.743000030518
2020-08-05 11:07:42.723699,21.786,30.01,74,13.0272148,77.5638105,933.27,21.1,0.864069163799,0.843000054359
2020-08-05 11:07:43.725946,21.72,33.02,74,13.0272134,77.563811,933.28,20.6,0.600968778133,0.070000000298
2020-08-05 11:07:44.730367,21.477,41.68,74,13.027221,77.5638147,933.17,20.4,0.511604070663,0.817000031471
2020-08-05 11:07:45.732765,21.836,28.08,74,13.0272222,77.5638151,933.17,23.7,0.22818313539,0.25
2020-08-05 11:07:46.736010,21.663,34.61,74,13.0272171,77.5638156,933.16,21.1,0.577532052994,0.674000024796
2020-08-05 11:07:47.739643,21.535,38.91,74,13.0272174,77.5638138,933.08,21.9,0.370595067739,0.260000020266
2020-08-05 11:07:48.742158,21.89,26.09,74,13.0272195,77.5638116,933.18,22.5,0.461583852768,0.106000006199
2020-08-05 11:07:49.744743,21.702,32.47,74,13.0272222,77.5638145,933.06,21.4,0.556806921959,0.560000002384
2020-08-05 11:07:50.747162,21.52,38.91,73,13.0272229,77.5638144,933.08,21.8,0.0243919994682,0.163000002503
2020-08-05 11:07:51.751926,21.847,25.94,73,13.0272225,77.5638148,933.13,21.6,0.0712544247508,0.117000006139
2020-08-05 11:07:52.755099,21.637,34.77,73,13.0272214,77.5638156,933.42,20.8,0.198351964355,0.165000006557
2020-08-05 11:07:53.757676,21.734,31.14,73,13.0272197,77.563815,933.33,21.0,0.323408395052,0.199000015855
2020-08-05 11:07:54.760777,21.571,37.72,73,13.0272202,77.5638135,933.27,21.6,0.211121022701,0.256000012159
2020-08-05 11:07:55.763443,21.998,21.03,73,13.0272135,77.5638135,933.32,22.0,0.769193589687,0.837000012398
2020-08-05 11:07:56.765926,21.777,29.05,73,13.0272146,77.5638126,933.26,21.1,0.711123585701,0.182000011206
2020-08-05 11:07:57.768134,21.673,33.03,73,13.0272207,77.5638142,933.2,22.4,0.205022841692,0.516000032425
2020-08-05 11:07:58.771218,21.803,28.05,73,13.02722,77.5638141,933.24,21.4,0.191734924912,0.180000007153
2020-08-05 11:07:59.773809,21.933,23.15,73,13.0272203,77.5638106,933.3,21.8,0.218136012554,0.296000003815
2020-08-05 11:08:00.776617,21.802,29.69,73,13.0272204,77.5638093,933.32,24.5,0.629208445549,0.120000004768
